metric,metric_value,timestamp,company_name
1,415,2024-04-14T00:00:00,Babylon-Health
1,416,2024-03-29T00:00:00,Babylon-Health
3,483,2024-04-14T00:00:00,Babylon-Health
3,484,2024-03-29T00:00:00,Babylon-Health
4,2695,2022-12-07T00:00:00,Babylon-Health
4,3048,2023-04-30T00:00:00,Babylon-Health
4,3048,2023-05-01T00:00:00,Babylon-Health
4,3228,2023-05-27T00:00:00,Babylon-Health
4,3228,2023-05-28T00:00:00,Babylon-Health
4,3302,2023-06-10T00:00:00,Babylon-Health
4,3302,2023-06-14T00:00:00,Babylon-Health
4,3048,2023-04-29T00:00:00,Babylon-Health
4,3331,2023-06-27T00:00:00,Babylon-Health
4,3331,2023-06-28T00:00:00,Babylon-Health
4,3331,2023-06-29T00:00:00,Babylon-Health
4,3302,2023-06-13T00:00:00,Babylon-Health
4,3048,2023-04-27T00:00:00,Babylon-Health
4,3048,2023-04-26T00:00:00,Babylon-Health
4,3331,2023-06-30T00:00:00,Babylon-Health
4,3024,2023-04-25T00:00:00,Babylon-Health
4,3024,2023-04-23T00:00:00,Babylon-Health
4,3024,2023-04-21T00:00:00,Babylon-Health
4,3024,2023-04-20T00:00:00,Babylon-Health
4,2975,2023-04-05T00:00:00,Babylon-Health
4,2975,2023-04-04T00:00:00,Babylon-Health
4,2944,2023-03-25T00:00:00,Babylon-Health
4,2904,2023-03-12T00:00:00,Babylon-Health
4,2863,2023-03-04T00:00:00,Babylon-Health
4,2849,2023-02-22T00:00:00,Babylon-Health
4,2836,2023-02-14T00:00:00,Babylon-Health
4,2790,2023-01-18T00:00:00,Babylon-Health
4,3352,2023-07-12T00:00:00,Babylon-Health
4,3372,2023-07-22T00:00:00,Babylon-Health
4,2823,2023-02-06T00:00:00,Babylon-Health
4,4709,2024-02-28T00:00:00,Babylon-Health
4,4677,2024-02-18T00:00:00,Babylon-Health
4,4621,2024-02-10T00:00:00,Babylon-Health
4,4603,2024-02-09T00:00:00,Babylon-Health
4,4367,2024-01-19T00:00:00,Babylon-Health
4,4367,2024-01-18T00:00:00,Babylon-Health
4,4266,2024-01-07T00:00:00,Babylon-Health
4,4167,2023-12-30T00:00:00,Babylon-Health
4,4115,2023-12-22T00:00:00,Babylon-Health
4,4075,2023-12-13T00:00:00,Babylon-Health
4,2724,2022-12-24T00:00:00,Babylon-Health
4,2746,2023-01-05T00:00:00,Babylon-Health
4,4012,2023-12-04T00:00:00,Babylon-Health
4,3949,2023-11-15T00:00:00,Babylon-Health
4,3949,2023-11-14T00:00:00,Babylon-Health
4,3906,2023-11-01T00:00:00,Babylon-Health
4,3870,2023-10-23T00:00:00,Babylon-Health
4,3790,2023-10-04T00:00:00,Babylon-Health
4,3657,2023-09-18T00:00:00,Babylon-Health
4,3564,2023-09-03T00:00:00,Babylon-Health
4,3431,2023-08-20T00:00:00,Babylon-Health
4,3431,2023-08-19T00:00:00,Babylon-Health
4,3431,2023-08-18T00:00:00,Babylon-Health
4,3398,2023-08-06T00:00:00,Babylon-Health
4,3372,2023-07-23T00:00:00,Babylon-Health
4,3972,2023-11-25T00:00:00,Babylon-Health
4,2808,2023-01-29T00:00:00,Babylon-Health
7,864500000,2024-03-14T19:35:15,Babylon-Health
7,864500000,2024-03-29T23:11:11,Babylon-Health
7,864500000,2024-04-14T19:24:47,Babylon-Health
8,37367,2023-09-18T00:00:00,Babylon-Health
8,76443,2023-10-26T00:00:00,Babylon-Health
8,155938,2024-01-19T00:00:00,Babylon-Health
8,44549,2023-12-02T00:00:00,Babylon-Health
8,155938,2024-01-20T00:00:00,Babylon-Health
8,155938,2024-01-21T00:00:00,Babylon-Health
8,155938,2024-01-22T00:00:00,Babylon-Health
8,118109,2023-12-19T00:00:00,Babylon-Health
8,155938,2024-01-23T00:00:00,Babylon-Health
8,44549,2023-11-18T00:00:00,Babylon-Health
8,152786,2024-04-11T00:00:00,Babylon-Health
8,37367,2023-09-19T00:00:00,Babylon-Health
8,191289,2024-02-11T00:00:00,Babylon-Health
8,76443,2023-11-02T00:00:00,Babylon-Health
8,76443,2023-10-08T00:00:00,Babylon-Health
8,196441,2024-03-21T00:00:00,Babylon-Health
8,76443,2023-10-10T00:00:00,Babylon-Health
9,93,2023-04-05T17:28:42,Babylon-Health
9,110,2022-12-24T04:44:49,Babylon-Health
9,83,2023-07-23T01:25:17,Babylon-Health
9,35,2023-08-06T02:07:52,Babylon-Health
9,103,2023-03-04T06:46:17,Babylon-Health
9,39,2023-09-18T03:21:52,Babylon-Health
9,35,2023-08-19T02:23:53,Babylon-Health
9,38,2023-10-04T02:55:37,Babylon-Health
9,35,2023-08-20T02:34:52,Babylon-Health
9,39,2023-09-03T02:37:03,Babylon-Health
9,35,2023-08-18T05:56:07,Babylon-Health
9,83,2023-07-22T02:25:40,Babylon-Health
9,83,2023-06-27T08:51:51,Babylon-Health
9,83,2023-06-29T03:36:51,Babylon-Health
9,86,2023-04-20T05:54:43,Babylon-Health
9,86,2023-04-21T14:22:27,Babylon-Health
9,86,2023-04-23T00:28:44,Babylon-Health
9,86,2023-04-25T19:30:25,Babylon-Health
9,84,2023-04-26T08:34:11,Babylon-Health
9,84,2023-04-27T05:11:40,Babylon-Health
9,96,2023-03-25T03:58:13,Babylon-Health
9,84,2023-04-29T04:18:22,Babylon-Health
9,83,2023-06-30T02:27:42,Babylon-Health
9,84,2023-04-30T01:52:39,Babylon-Health
9,84,2023-05-01T07:30:55,Babylon-Health
9,86,2023-05-27T02:16:46,Babylon-Health
9,86,2023-05-28T04:04:52,Babylon-Health
9,87,2023-06-10T01:30:19,Babylon-Health
9,87,2023-06-13T14:55:04,Babylon-Health
9,87,2023-06-14T01:22:58,Babylon-Health
9,103,2023-03-12T01:53:04,Babylon-Health
9,83,2023-06-28T01:27:56,Babylon-Health
9,112,2023-01-05T04:20:45,Babylon-Health
9,103,2023-02-22T03:40:15,Babylon-Health
9,83,2023-07-12T02:23:11,Babylon-Health
9,93,2023-04-04T16:42:57,Babylon-Health
9,38,2023-10-23T03:33:54,Babylon-Health
9,35,2024-01-07T02:22:07,Babylon-Health
9,35,2024-01-19T02:17:29,Babylon-Health
9,35,2023-12-30T02:11:29,Babylon-Health
9,105,2023-02-06T03:05:12,Babylon-Health
9,35,2023-12-22T02:00:53,Babylon-Health
9,107,2023-01-29T04:26:59,Babylon-Health
9,35,2024-02-09T08:47:37,Babylon-Health
9,35,2023-12-13T04:37:49,Babylon-Health
9,35,2024-01-18T04:14:43,Babylon-Health
9,35,2023-12-04T02:00:12,Babylon-Health
9,36,2023-11-25T01:58:01,Babylon-Health
9,35,2024-02-10T03:12:38,Babylon-Health
9,104,2023-02-14T03:35:06,Babylon-Health
9,112,2023-01-18T05:43:38,Babylon-Health
9,36,2023-11-01T04:05:57,Babylon-Health
9,35,2024-02-28T06:16:40,Babylon-Health
9,36,2023-11-14T02:29:22,Babylon-Health
9,36,2023-11-15T01:28:41,Babylon-Health
9,110,2022-12-07T17:15:56,Babylon-Health
9,35,2024-02-18T04:42:58,Babylon-Health
10,2,2023-04-29T04:18:22,Babylon-Health
10,2,2023-06-10T01:30:19,Babylon-Health
10,2,2023-05-28T04:04:52,Babylon-Health
10,1,2024-01-19T02:17:29,Babylon-Health
10,2,2023-05-27T02:16:46,Babylon-Health
10,1,2024-02-10T03:12:38,Babylon-Health
10,2,2023-04-05T17:28:42,Babylon-Health
10,2,2023-04-26T08:34:11,Babylon-Health
10,1,2024-02-28T06:16:40,Babylon-Health
10,2,2023-04-20T05:54:43,Babylon-Health
10,2,2023-05-01T07:30:55,Babylon-Health
10,1,2024-02-18T04:42:58,Babylon-Health
10,1,2024-02-09T08:47:37,Babylon-Health
10,2,2023-04-30T01:52:39,Babylon-Health
10,2,2023-04-23T00:28:44,Babylon-Health
10,2,2023-04-27T05:11:40,Babylon-Health
10,2,2022-12-07T17:15:56,Babylon-Health
