Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
VARIAN MEDICAL SYSTEMS INC,SENIOR MANAGER BTO – ENTERPRISEWIDE TECHNOLOGY & ARCHITECTUR,173612,173612,173612,1
VARIAN MEDICAL SYSTEMS INC,SENIOR MANAGER ENTERPRISEWIDE,173612,173612,173612,1
VARIAN MEDICAL SYSTEMS INC,LEAD EMBEDDED SOFTWARE VERIFICATION ENGINEER,166659,166659,166659,1
VARIAN MEDICAL SYSTEMS INC,SENIOR SYSTEMS ANALYST SAP FINANCE & CONTROLLING,160000,160000,160000,1
VARIAN MEDICAL SYSTEMS INC,PRODUCT VERIFICATION ENGINEER,147319,147319,147319,1
VARIAN MEDICAL SYSTEMS INC,SAP MANAGER ENTERPRISEWIDE,135072,135072,135072,1
VARIAN MEDICAL SYSTEMS INC,SOFTWARE QUALITY ASSURANCE QA ENGINEER,120000,120000,120000,1
VARIAN MEDICAL SYSTEMS INC,ENTERPRISEWIDE PROGRAM ANALYST,120000,120000,120000,1
VARIAN MEDICAL SYSTEMS INC,SCIENTIFIC COMMUNICATIONS LEAD,119902,119902,119902,1
VARIAN MEDICAL SYSTEMS INC,SENIOR CONSTRUCTION PROJECT MANAGER,115856,115856,115856,1
VARIAN MEDICAL SYSTEMS INC,REGULATORY AFFAIRS SUBMISSIONS SPECIALIST,102243,102243,102243,1
