Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ASSISTANT PROFESSOR OF CLINICAL PATHOLOGY,250000,250000,250000.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,CLINICAL ASSISTANT PROFESSOR OF MEDICINE PART TIME,239200,239200,239200.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ADJUNCT PROFESSOR OF DATA SCIENCE AND OPERATIONS,216320,216320,216320.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ASSISTANT PROFESSOR OF ECONOMICS,170000,170000,170000.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,PART TIME LECTURER,137280,137280,137280.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ASSISTANT PROFESSOR OF COMPUTER SCIENCE,130000,130000,130000.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,CLINICAL NURSE SPECIALIST,127483,127483,127483.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ASSISTANT PROFESSOR,104187,115000,111329.0,3
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ASSISTANT PROFESSOR OF NEUROLOGY,103053,103053,103053.0,2
THE UNIVERSITY OF SOUTHERN CALIFORNIA,CLINICAL ASSISTANT PROFESSOR OF PEDIATRICS,103053,103053,103053.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,CLINICAL ASSISTANT PROFESSOR PEDIATRICS CLINICIAN EDUCATOR,103053,103053,103053.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,CLINICAL ASSISTANT PROFESSOR PEDIATRICSCLINICIAN EDUCATOR,103053,103053,103053.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,SENIOR NETWORK ENGINEER,98987,98987,98987.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ACCOUNTING FINANCIAL MANAGER,98207,98207,98207.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,NETWORK ENGINEER,89128,89128,89128.0,1
THE UNIVERSITY OF SOUTHERN CALIFORNIA,ASSISTANT PROFESSOR OF CLINICAL DENTISTRY,67840,110000,88920.0,4
