Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,ASSISTANT PROFESSOR OF CLINICAL MEDICINE,375000,426400,405840.0,5
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,GENERAL ANESTHESIOLOGIST ASSISTANT PROFESSOR,335960,335960,335960.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,ASSISTANT PROFESSOR CLINICIAN EDUCATOR,285000,285000,285000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,ASSISTANT PROFESSOR OF CANCER BIOLOGY,160000,160000,160000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,ASSISTANT PROFESSOR,68000,152000,127311.0,6
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,RESEARCH SOFTWARE ENGINEER SYSTEMS ARCHITECT,115000,115000,115000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,PROJECT LEADER SENIOR,115000,115000,115000.0,2
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,MEDICAL HEALTH PHYSICIST A,115000,115000,115000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,VISITING ASSISTANT PROFESSOR,115000,115000,115000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,BIOINFORMATICIAN B,104843,104843,104843.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,MANAGER C HEALTHCARE,99266,99266,99266.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,ELECTRONICS ENGINEER B,97000,97000,97000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,SENIOR RESEARCH INVESTIGATOR,75000,97000,90318.0,5
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,STATISTICAL ANALYST B,87644,87644,87644.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,INSTRUCTOR A,84420,84420,84420.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,MANAGER RESEARCH PROJECT B,81441,81441,81441.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,BIOINFORMATICIAN A,80513,80513,80513.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,RESEARCH SPECIALIST D,76973,80224,78444.4,5
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,BIOINFORMATICIAN,75192,75192,75192.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,ASSOCIATE DIRECTOR B,75000,75000,75000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,RESEARCH ASSOCIATE,51875,92500,69738.75,12
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,RESEACH ASSOCIATE,68153,68153,68153.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,LECTURER,68000,68000,68000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,POSTDOCTORAL RESEARCHER,55224,76710,66503.5,12
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,RESEARCH SPECIALIST C,64794,67794,66294.0,2
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,RESEARCH SPECIALIST B,57335,59772,58553.5,2
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,CLINICAL RESEARCH COORDINATOR B,53000,53000,53000.0,1
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,MANUFACTURING ASSOCIATE 1,51875,51875,51875.0,1
