Company Name,Job Title,Min Wage,Max Wage,Average Wage,Job Count
PRIME HEALTHCARE MANAGEMENT INC,REGIONAL DIRECTOR CLINICAL APPEALS DENIALS MANAGEMENT,141440,141440,141440,1
PRIME HEALTHCARE MANAGEMENT INC,ASSOCIATE DIRECTOR PERFORMANCE IMPROVEMENT,139360,139360,139360,1
PRIME HEALTHCARE MANAGEMENT INC,SENIOR PROJECT MANAGER TELECOMMUNICATIONS,125000,125000,125000,1
PRIME HEALTHCARE MANAGEMENT INC,IT CONTRACTS PROGRAM MANAGER HEALTHCARE VENDOR MANAGEMENT,114400,114400,114400,1
PRIME HEALTHCARE MANAGEMENT INC,ENTERPRISE STORAGE ENGINEER,112798,112798,112798,1
PRIME HEALTHCARE MANAGEMENT INC,CORPORATE FINANCIAL ANALYST LEAD REVENUE & REPORTING,100000,100000,100000,1
PRIME HEALTHCARE MANAGEMENT INC,LEAD DATA INTEGRATION ENGINEER,99840,99840,99840,1
PRIME HEALTHCARE MANAGEMENT INC,MEDITECH REPORT WRITER,91520,91520,91520,2
PRIME HEALTHCARE MANAGEMENT INC,SENIOR CYBER SECURITY ANALYST,89627,89627,89627,1
PRIME HEALTHCARE MANAGEMENT INC,CLINICAL DOCUMENTATION SPECIALIST,89440,89440,89440,1
PRIME HEALTHCARE MANAGEMENT INC,ACCOUNTING MANAGER,85000,85000,85000,1
PRIME HEALTHCARE MANAGEMENT INC,CORPORATE FINANCIAL DATA ANALYST,78000,85280,81640,2
PRIME HEALTHCARE MANAGEMENT INC,SHAREPOINT DEVELOPER,81120,81120,81120,1
PRIME HEALTHCARE MANAGEMENT INC,APPLICATION ANALYST,74880,79040,76960,2
PRIME HEALTHCARE MANAGEMENT INC,PARALEGAL TECHNICAL WRITER IMMIGRATION,74880,74880,74880,1
PRIME HEALTHCARE MANAGEMENT INC,CORPORATE FINANCIAL ANALYST REVENUE & REPORTING,74880,74880,74880,1
PRIME HEALTHCARE MANAGEMENT INC,EHR APPLICATION ANALYST,66560,76960,71760,2
PRIME HEALTHCARE MANAGEMENT INC,BUSINESS ANALYST I ENGINEERING,64480,64480,64480,1
PRIME HEALTHCARE MANAGEMENT INC,PERFORMANCE IMPROVEMENT COORDINATOR,64480,64480,64480,1
PRIME HEALTHCARE MANAGEMENT INC,CLINICAL DATA ANALYST,62400,62400,62400,1
PRIME HEALTHCARE MANAGEMENT INC,MEDICAL REVIEW COORDINATOR,62400,62400,62400,1
PRIME HEALTHCARE MANAGEMENT INC,UTILIZATION MANAGEMENT BUSINESS ANALYST,49920,49920,49920,1
PRIME HEALTHCARE MANAGEMENT INC,IT ANALYST,47840,47840,47840,1
